Robinhood crypto bot | symbol=BTC-USD | dry_run=True | max_notional=$5
2026-06-21 14:20:40 BTC-USD mark=63934.877234815 momentum=0.029% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:21:10 BTC-USD mark=63941.045 momentum=0.025% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:21:40 BTC-USD mark=63952.21579765 momentum=0.048% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:22:10 BTC-USD mark=63964.91 momentum=0.065% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:22:40 BTC-USD mark=63958.8109362 momentum=0.045% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:23:10 BTC-USD mark=63946.442634035 momentum=0.020% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:23:40 BTC-USD mark=63947.890465685 momentum=0.032% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:24:10 BTC-USD mark=63947.2735379 momentum=0.028% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:24:40 BTC-USD mark=63947.2735379 momentum=0.029% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:25:10 BTC-USD mark=63949.78297715 momentum=0.013% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:25:41 BTC-USD mark=63952.7086866 momentum=0.038% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:26:11 BTC-USD mark=63958.66460605 momentum=0.049% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:26:41 BTC-USD mark=63972.6555158 momentum=0.072% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:27:11 BTC-USD mark=63977.03191275 momentum=0.052% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:27:41 BTC-USD mark=63981.47 momentum=0.062% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:28:11 BTC-USD mark=63965.97932075 momentum=0.035% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:28:41 BTC-USD mark=63966.833996995 momentum=0.042% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:29:11 BTC-USD mark=63962.12166906 momentum=0.044% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:29:41 BTC-USD mark=63964.515835005 momentum=0.046% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:30:11 BTC-USD mark=63964.59469532 momentum=0.046% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:30:41 BTC-USD mark=63959.634643165 momentum=0.029% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:31:11 BTC-USD mark=64002.9848695 momentum=0.079% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:31:41 BTC-USD mark=64113.428932805 momentum=0.232% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:32:11 BTC-USD mark=64092.08388665 momentum=0.208% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:32:41 BTC-USD mark=64083.26706269 momentum=0.214% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:33:11 BTC-USD mark=64070.03483788 momentum=0.191% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:33:41 BTC-USD mark=64087.014871 momentum=0.219% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:34:11 BTC-USD mark=64069.728674415 momentum=0.191% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:34:41 BTC-USD mark=64072.71933901 momentum=0.192% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:35:11 BTC-USD mark=64084.62369231 momentum=0.206% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:35:41 BTC-USD mark=64086.724195385 momentum=0.200% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:36:12 BTC-USD mark=64100.87480325 momentum=0.200% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:36:42 BTC-USD mark=64082.37278218 momentum=0.165% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:37:12 BTC-USD mark=64090.99581801 momentum=0.171% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:37:42 BTC-USD mark=64084.80510017 momentum=0.186% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:38:12 BTC-USD mark=64092.158649205 momentum=0.196% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:38:42 BTC-USD mark=64111.2391396 momentum=0.233% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:39:12 BTC-USD mark=64144.7093471 momentum=0.282% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:39:42 BTC-USD mark=64139.661169545 momentum=0.274% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:40:12 BTC-USD mark=64139.40471925 momentum=0.281% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:40:42 BTC-USD mark=64135.10699036 momentum=0.206% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:41:12 BTC-USD mark=64126.355 momentum=0.020% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:41:42 BTC-USD mark=64115.79916512 momentum=0.037% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:42:12 BTC-USD mark=64114.19272913 momentum=0.048% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:42:42 BTC-USD mark=64092.767001385 momentum=0.035% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:43:12 BTC-USD mark=64085.813523695 momentum=-0.002% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:43:42 BTC-USD mark=64091.04899233 momentum=0.033% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:44:13 BTC-USD mark=64093.76273163 momentum=0.033% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:44:43 BTC-USD mark=64106.16174143 momentum=0.034% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:45:13 BTC-USD mark=64098.786203775 momentum=0.019% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:45:43 BTC-USD mark=64098.606393785 momentum=-0.004% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:46:13 BTC-USD mark=64075.059071755 momentum=-0.011% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:46:43 BTC-USD mark=64102.50283645 momentum=0.018% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:47:13 BTC-USD mark=64123.8465496 momentum=0.061% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:47:43 BTC-USD mark=64109.55797134 momentum=0.027% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:48:13 BTC-USD mark=64121.755 momentum=0.016% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:48:43 BTC-USD mark=64106.56337567 momentum=-0.059% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:49:13 BTC-USD mark=64083.620208325 momentum=-0.087% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:49:43 BTC-USD mark=64111.798246295 momentum=-0.043% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:50:13 BTC-USD mark=64111.269875515 momentum=-0.037% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:50:43 BTC-USD mark=64108.825 momentum=-0.027% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:51:13 BTC-USD mark=64091.272002185 momentum=-0.038% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:51:43 BTC-USD mark=64086.550945835 momentum=-0.043% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:52:13 BTC-USD mark=64075.157154635 momentum=-0.027% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:52:43 BTC-USD mark=64069.01721537 momentum=-0.026% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:53:14 BTC-USD mark=64068.38631624 momentum=-0.035% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:53:44 BTC-USD mark=64064.99300923 momentum=-0.045% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:54:14 BTC-USD mark=64076.135 momentum=-0.047% signal=FLAT action=DRY_RUN_ONLY
